Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
LOG4J2-1406,5,2.0-beta3,1301,12581,No
LOG4J2-1406,4,2.0-beta2,1332,12642,No
LOG4J2-1406,3,2.0-beta1,1352,12711,No
LOG4J2-1406,2,2.0-alpha2,1381,12778,No
LOG4J2-1406,1,2.0-alpha1,1399,12800,No
LOG4J2-1405,25,2.6.2,0,69,No
LOG4J2-1405,24,2.6.1,0,138,Yes
LOG4J2-1405,23,2.6,8,138,Yes
LOG4J2-1405,22,2.5,178,140,No
LOG4J2-1405,21,2.4.1,238,140,No
LOG4J2-1405,20,2.4,260,140,No
LOG4J2-1405,19,2.3,387,146,No
LOG4J2-1405,18,2.2,464,146,No
LOG4J2-1405,17,2.1,591,146,No
LOG4J2-1405,16,2.0.2,658,146,No
LOG4J2-1405,15,2.0.1,670,146,No
LOG4J2-1405,14,2.0,694,146,No
LOG4J2-1405,13,2.0-rc2,712,146,No
LOG4J2-1405,12,2.0-rc1,840,156,No
LOG4J2-1405,11,2.0-beta9,988,156,No
LOG4J2-1405,10,2.0-beta8,1061,156,No
LOG4J2-1405,9,2.0-beta7,1097,156,No
LOG4J2-1405,8,2.0-beta6,1127,156,No
LOG4J2-1405,7,2.0-beta5,1142,156,No
LOG4J2-1405,6,2.0-beta4,1232,156,No
LOG4J2-1405,5,2.0-beta3,1302,156,No
LOG4J2-1405,4,2.0-beta2,1333,156,No
LOG4J2-1405,3,2.0-beta1,1353,156,No
LOG4J2-1405,2,2.0-alpha2,1382,156,No
LOG4J2-1405,1,2.0-alpha1,1400,156,No
LOG4J2-1402,24,2.6.1,0,97,No
LOG4J2-1402,23,2.6,4,205,Yes
LOG4J2-1402,22,2.5,174,1812,No
LOG4J2-1402,21,2.4.1,234,2161,No
LOG4J2-1402,20,2.4,256,2424,No
LOG4J2-1402,19,2.3,383,11030,No
LOG4J2-1402,18,2.2,460,11166,No
LOG4J2-1402,17,2.1,587,11388,No
LOG4J2-1402,16,2.0.2,654,12013,No
LOG4J2-1402,15,2.0.1,666,12093,No
LOG4J2-1402,14,2.0,690,12253,No
LOG4J2-1402,13,2.0-rc2,708,12329,No
LOG4J2-1402,12,2.0-rc1,836,12964,No
LOG4J2-1402,11,2.0-beta9,984,13444,No
LOG4J2-1402,10,2.0-beta8,1057,14200,No
LOG4J2-1402,9,2.0-beta7,1093,14299,No
LOG4J2-1402,8,2.0-beta6,1123,14437,No
LOG4J2-1402,7,2.0-beta5,1138,14548,No
LOG4J2-1402,6,2.0-beta4,1228,14748,No
LOG4J2-1402,5,2.0-beta3,1298,15323,No
LOG4J2-1402,4,2.0-beta2,1329,15384,No
LOG4J2-1402,3,2.0-beta1,1349,15453,No
LOG4J2-1402,2,2.0-alpha2,1378,15520,No
LOG4J2-1402,1,2.0-alpha1,1396,15542,No
LOG4J2-908,23,2.6,0,2,No
LOG4J2-908,22,2.5,23,57,Yes
LOG4J2-908,21,2.4.1,83,57,Yes
LOG4J2-908,20,2.4,105,57,Yes
LOG4J2-908,19,2.3,232,65,Yes
LOG4J2-908,18,2.2,309,69,Yes
LOG4J2-908,17,2.1,436,102,Yes
LOG4J2-908,16,2.0.2,503,120,No
LOG4J2-908,15,2.0.1,515,120,No
LOG4J2-908,14,2.0,539,120,No
LOG4J2-908,13,2.0-rc2,557,120,No
LOG4J2-908,12,2.0-rc1,685,206,No
LOG4J2-908,11,2.0-beta9,833,206,No
LOG4J2-908,10,2.0-beta8,906,206,No
LOG4J2-908,9,2.0-beta7,942,206,No
