Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
SYNCOPE-678,18,1.1.8,375,87,No
SYNCOPE-678,17,1.1.7,458,87,No
SYNCOPE-678,16,1.1.6,506,87,No
SYNCOPE-678,15,1.1.5,592,87,No
SYNCOPE-678,14,1.1.4,654,87,No
SYNCOPE-678,13,1.1.3,731,87,No
SYNCOPE-678,12,1.1.2,762,87,No
SYNCOPE-678,11,1.1.1,805,87,No
SYNCOPE-678,10,1.0.8,816,87,No
SYNCOPE-678,9,1.1.0,829,87,No
SYNCOPE-678,8,1.0.7,839,87,No
SYNCOPE-678,7,1.0.6,866,87,No
SYNCOPE-678,6,1.0.5,901,87,No
SYNCOPE-678,5,1.0.4,945,87,No
SYNCOPE-678,4,1.0.2-incubating,1014,87,No
SYNCOPE-678,3,1.0.3-incubating,1016,87,No
SYNCOPE-678,2,1.0.1-incubating,1048,87,No
SYNCOPE-678,1,1.0.0-incubating,1071,87,No
SYNCOPE-799,30,2.0.0-M3,0,0,No
SYNCOPE-799,29,2.0.0-M2,44,146,Yes
SYNCOPE-799,28,1.2.7,110,527,No
SYNCOPE-799,27,2.0.0-M1,133,624,No
SYNCOPE-799,26,1.2.6,181,886,No
SYNCOPE-799,25,1.2.5,281,1410,No
SYNCOPE-799,24,1.2.4,365,1584,No
SYNCOPE-799,23,1.2.3,411,1811,No
SYNCOPE-799,22,1.2.2,460,2879,No
SYNCOPE-799,21,1.2.1,534,2997,No
SYNCOPE-799,20,1.2.0,579,3320,No
SYNCOPE-799,19,1.2.0-M1,604,3383,No
SYNCOPE-799,18,1.1.8,671,3577,No
SYNCOPE-799,17,1.1.7,754,3857,No
SYNCOPE-799,16,1.1.6,802,4016,No
SYNCOPE-799,15,1.1.5,888,4150,No
SYNCOPE-799,14,1.1.4,950,4359,No
SYNCOPE-799,13,1.1.3,1027,4531,No
SYNCOPE-799,12,1.1.2,1058,4592,No
SYNCOPE-799,11,1.1.1,1101,4644,No
SYNCOPE-799,10,1.0.8,1112,4657,No
SYNCOPE-799,9,1.1.0,1125,4754,No
SYNCOPE-799,8,1.0.7,1135,4925,No
SYNCOPE-799,7,1.0.6,1162,5035,No
SYNCOPE-799,6,1.0.5,1197,5146,No
SYNCOPE-799,5,1.0.4,1241,5325,No
SYNCOPE-799,4,1.0.2-incubating,1310,5644,No
SYNCOPE-799,3,1.0.3-incubating,1312,5646,No
SYNCOPE-799,2,1.0.1-incubating,1344,5694,No
SYNCOPE-799,1,1.0.0-incubating,1367,6906,No
SYNCOPE-780,30,2.0.0-M3,0,0,No
SYNCOPE-780,29,2.0.0-M2,0,3,Yes
SYNCOPE-780,28,1.2.7,66,140,No
SYNCOPE-780,27,2.0.0-M1,89,379,No
SYNCOPE-780,26,1.2.6,137,395,No
SYNCOPE-780,25,1.2.5,237,678,No
SYNCOPE-780,24,1.2.4,321,678,No
SYNCOPE-780,23,1.2.3,367,678,No
SYNCOPE-780,22,1.2.2,416,678,No
SYNCOPE-780,21,1.2.1,490,678,No
SYNCOPE-780,20,1.2.0,535,678,No
SYNCOPE-780,19,1.2.0-M1,560,678,No
SYNCOPE-780,18,1.1.8,627,678,No
SYNCOPE-780,17,1.1.7,710,678,No
SYNCOPE-780,16,1.1.6,758,678,No
SYNCOPE-780,15,1.1.5,844,678,No
SYNCOPE-780,14,1.1.4,906,678,No
SYNCOPE-780,13,1.1.3,983,678,No
SYNCOPE-780,12,1.1.2,1014,678,No
SYNCOPE-780,11,1.1.1,1057,678,No
SYNCOPE-780,10,1.0.8,1068,678,No
SYNCOPE-780,9,1.1.0,1081,678,No
SYNCOPE-780,8,1.0.7,1091,678,No
SYNCOPE-780,7,1.0.6,1118,678,No
SYNCOPE-780,6,1.0.5,1153,678,No
SYNCOPE-780,5,1.0.4,1197,678,No
SYNCOPE-780,4,1.0.2-incubating,1266,678,No
SYNCOPE-780,3,1.0.3-incubating,1268,678,No
SYNCOPE-780,2,1.0.1-incubating,1300,678,No
SYNCOPE-780,1,1.0.0-incubating,1323,678,No
SYNCOPE-781,30,2.0.0-M3,0,0,No
SYNCOPE-781,29,2.0.0-M2,30,43,Yes
SYNCOPE-781,28,1.2.7,96,51,No
