Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
QPIDJMS-119,6,0.6.0,0,0,No
QPIDJMS-119,5,0.5.0,35,149,Yes
QPIDJMS-119,4,0.4.0,47,205,No
QPIDJMS-119,3,0.3.0,113,205,No
QPIDJMS-119,2,0.2.0,142,213,No
QPIDJMS-119,1,0.1.0,200,213,No
QPIDJMS-56,3,0.3.0,0,0,No
QPIDJMS-56,2,0.2.0,13,125,Yes
QPIDJMS-56,1,0.1.0,71,326,No
QPIDJMS-80,4,0.4.0,0,0,No
QPIDJMS-80,3,0.3.0,25,1427,Yes
QPIDJMS-80,2,0.2.0,54,2271,No
QPIDJMS-80,1,0.1.0,112,3250,No
QPIDJMS-83,4,0.4.0,0,0,No
QPIDJMS-83,3,0.3.0,19,6,Yes
QPIDJMS-83,2,0.2.0,48,6,No
QPIDJMS-83,1,0.1.0,106,266,No
QPIDJMS-81,4,0.4.0,0,0,No
QPIDJMS-81,3,0.3.0,18,49,Yes
QPIDJMS-81,2,0.2.0,47,104,No
QPIDJMS-81,1,0.1.0,105,223,No
QPIDJMS-71,3,0.3.0,0,0,No
QPIDJMS-71,2,0.2.0,25,83,Yes
QPIDJMS-71,1,0.1.0,83,133,No
