Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
TINKERPOP-1766,4,3.1.0-incubating,668,1026,No
TINKERPOP-1766,3,3.0.2-incubating,696,1026,No
TINKERPOP-1766,2,3.0.1-incubating,743,1026,No
TINKERPOP-1766,1,3.0.0-incubating,791,1026,No
TINKERPOP-1528,11,3.1.7,0,0,No
TINKERPOP-1528,10,3.2.4,17,68,Yes
TINKERPOP-1528,9,3.2.3,131,292,Yes
TINKERPOP-1528,8,3.2.2,172,314,No
TINKERPOP-1528,7,3.2.1,222,314,No
TINKERPOP-1528,6,3.1.2-incubating,323,710,No
TINKERPOP-1528,5,3.1.1-incubating,383,885,No
TINKERPOP-1528,4,3.1.0-incubating,467,885,No
TINKERPOP-1528,3,3.0.2-incubating,495,891,No
TINKERPOP-1528,2,3.0.1-incubating,542,891,No
TINKERPOP-1528,1,3.0.0-incubating,590,893,No
TINKERPOP-1760,13,3.3.1,0,0,No
TINKERPOP-1760,12,3.2.6,8,195,Yes
TINKERPOP-1760,11,3.1.7,78,401,No
TINKERPOP-1760,10,3.2.4,202,684,No
TINKERPOP-1760,9,3.2.3,316,1077,No
TINKERPOP-1760,8,3.2.2,357,1328,No
TINKERPOP-1760,7,3.2.1,407,1495,No
TINKERPOP-1760,6,3.1.2-incubating,508,1850,No
TINKERPOP-1760,5,3.1.1-incubating,568,2468,No
TINKERPOP-1760,4,3.1.0-incubating,652,3205,No
TINKERPOP-1760,3,3.0.2-incubating,680,3309,No
TINKERPOP-1760,2,3.0.1-incubating,727,3403,No
TINKERPOP-1760,1,3.0.0-incubating,775,3592,No
TINKERPOP-1521,10,3.2.4,0,0,No
TINKERPOP-1521,9,3.2.3,85,328,Yes
TINKERPOP-1521,8,3.2.2,126,583,No
TINKERPOP-1521,7,3.2.1,176,751,No
TINKERPOP-1521,6,3.1.2-incubating,277,1113,No
TINKERPOP-1521,5,3.1.1-incubating,337,1348,No
TINKERPOP-1521,4,3.1.0-incubating,421,2085,No
TINKERPOP-1521,3,3.0.2-incubating,449,2144,No
TINKERPOP-1521,2,3.0.1-incubating,496,2329,No
TINKERPOP-1521,1,3.0.0-incubating,544,2794,No
TINKERPOP-1764,13,3.3.1,0,0,No
TINKERPOP-1764,12,3.2.6,15,320,Yes
TINKERPOP-1764,11,3.1.7,85,584,No
TINKERPOP-1764,10,3.2.4,209,1487,No
TINKERPOP-1764,9,3.2.3,323,2240,No
TINKERPOP-1764,8,3.2.2,364,2902,No
TINKERPOP-1764,7,3.2.1,414,3305,No
TINKERPOP-1764,6,3.1.2-incubating,515,4466,No
TINKERPOP-1764,5,3.1.1-incubating,575,5376,No
TINKERPOP-1764,4,3.1.0-incubating,659,6220,No
TINKERPOP-1764,3,3.0.2-incubating,687,6381,No
TINKERPOP-1764,2,3.0.1-incubating,734,6521,No
TINKERPOP-1764,1,3.0.0-incubating,782,6858,No
TINKERPOP-1640,11,3.1.7,0,0,No
TINKERPOP-1640,10,3.2.4,21,496,Yes
TINKERPOP-1640,9,3.2.3,135,1917,No
TINKERPOP-1640,8,3.2.2,176,2566,No
TINKERPOP-1640,7,3.2.1,226,2810,No
TINKERPOP-1640,6,3.1.2-incubating,327,3795,No
TINKERPOP-1640,5,3.1.1-incubating,387,5921,No
TINKERPOP-1640,4,3.1.0-incubating,471,6658,No
TINKERPOP-1640,3,3.0.2-incubating,499,6774,No
TINKERPOP-1640,2,3.0.1-incubating,546,6870,No
TINKERPOP-1640,1,3.0.0-incubating,594,7147,No
TINKERPOP-1761,13,3.3.1,0,0,No
TINKERPOP-1761,12,3.2.6,21,217,Yes
TINKERPOP-1761,11,3.1.7,91,535,No
TINKERPOP-1761,10,3.2.4,215,1312,No
TINKERPOP-1761,9,3.2.3,329,1972,No
TINKERPOP-1761,8,3.2.2,370,2236,No
TINKERPOP-1761,7,3.2.1,420,2422,No
TINKERPOP-1761,6,3.1.2-incubating,521,2852,No
TINKERPOP-1761,5,3.1.1-incubating,581,3253,No
TINKERPOP-1761,4,3.1.0-incubating,665,4047,No
TINKERPOP-1761,3,3.0.2-incubating,693,4104,No
TINKERPOP-1761,2,3.0.1-incubating,740,4395,No
TINKERPOP-1761,1,3.0.0-incubating,788,4686,No
TINKERPOP-1762,13,3.3.1,0,0,No
TINKERPOP-1762,12,3.2.6,15,277,Yes
TINKERPOP-1762,11,3.1.7,85,483,No
TINKERPOP-1762,10,3.2.4,209,1140,No
