Key,Name,URL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLING,Sling,https://github.com/apache/sling-old-svn-mirror.git,https://github.com/apache/sling-whiteboard.git,https://github.com/apache/sling-site.git,https://github.com/apache/sling-org-apache-sling-models-impl.git,https://github.com/apache/sling-samples.git,https://github.com/apache/sling-org-apache-sling-pipes.git,https://github.com/apache/sling-org-apache-sling-starter.git,https://github.com/apache/sling-org-apache-sling-dynamic-include.git,https://github.com/apache/sling-org-apache-sling-resourceresolver.git,https://github.com/apache/sling-org-apache-sling-app-cms.git,https://github.com/apache/sling-org-apache-sling-api.git,https://github.com/apache/sling-org-apache-sling-distribution-core.git,https://github.com/apache/sling-org-apache-sling-engine.git,https://github.com/apache/sling-org-apache-sling-testing-sling-mock.git,https://github.com/apache/sling-org-apache-sling-testing-clients.git,https://github.com/apache/sling-org-apache-sling-feature.git,https://github.com/apache/sling-aggregator.git,https://github.com/apache/sling-org-apache-sling-xss.git,https://github.com/apache/sling-org-apache-sling-jcr-resource.git,https://github.com/apache/sling-org-apache-sling-event.git,https://github.com/apache/sling-org-apache-sling-testing-osgi-mock.git,https://github.com/apache/sling-org-apache-sling-auth-form.git,https://github.com/apache/sling-org-apache-sling-servlets-post.git,https://github.com/apache/sling-org-apache-sling-karaf-distribution.git,https://github.com/apache/sling-org-apache-sling-starter-content.git,https://github.com/apache/sling-org-apache-sling-installer-core.git,https://github.com/apache/sling-parent.git,https://github.com/apache/sling-org-apache-sling-installer-provider-jcr.git,https://github.com/apache/sling-org-apache-sling-karaf-features.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly.git,https://github.com/apache/sling-org-apache-sling-i18n.git,https://github.com/apache/sling-org-apache-sling-rewriter.git,https://github.com/apache/sling-org-apache-sling-starter-docker.git,https://github.com/apache/sling-org-apache-sling-testing-jcr-mock.git,https://github.com/apache/sling-org-apache-sling-caconfig-api.git,https://github.com/apache/sling-slingfeature-maven-plugin.git,https://github.com/apache/sling-org-apache-sling-servlet-helpers.git,https://github.com/apache/sling-org-apache-sling-launchpad-integration-tests.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly-compiler.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly-runtime.git,https://github.com/apache/sling-org-apache-sling-feature-io.git,https://github.com/apache/sling-org-apache-sling-installer-factory-configuration.git,https://github.com/apache/sling-org-apache-sling-commons-mime.git,https://github.com/apache/sling-org-apache-sling-servlets-annotations.git,https://github.com/apache/sling-org-apache-sling-commons-threads.git,https://github.com/apache/sling-org-apache-sling-commons-messaging.git,https://github.com/apache/sling-tooling-jenkins.git,https://github.com/apache/sling-ide-tooling.git,https://github.com/apache/sling-org-apache-sling-commons-log.git,https://github.com/apache/sling-slingstart-maven-plugin.git,https://github.com/apache/sling-org-apache-sling-tracer.git,https://github.com/apache/sling-org-apache-sling-launchpad-base.git,https://github.com/apache/sling-org-apache-sling-query.git,https://github.com/apache/sling-org-apache-sling-resourcemerger.git,https://github.com/apache/sling-org-apache-sling-oak-restrictions.git,https://github.com/apache/sling-org-apache-sling-commons-osgi.git,https://github.com/apache/sling-org-apache-sling-feature-launcher.git,https://github.com/apache/sling-org-apache-sling-servlets-get.git,https://github.com/apache/sling-org-apache-sling-feature-extension-content.git,https://github.com/apache/sling-org-apache-sling-feature-analyser.git,https://github.com/apache/sling-org-apache-sling-jcr-oak-server.git,https://github.com/apache/sling-org-apache-sling-resource-filter.git,https://github.com/apache/sling-org-apache-sling-fsresource.git,https://github.com/apache/sling-org-apache-sling-settings.git,https://github.com/apache/sling-org-apache-sling-karaf-configs.git,https://github.com/apache/sling-org-apache-sling-jobs.git,https://github.com/apache/sling-org-apache-sling-security.git,https://github.com/apache/sling-org-apache-sling-startupfilter.git,https://github.com/apache/sling-maven-plugin.git,https://github.com/apache/sling-org-apache-sling-hc-it.git,https://github.com/apache/sling-org-apache-sling-commons-classloader.git,https://github.com/apache/sling-org-apache-sling-testing-sling-mock-oak.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly-models-provider.git,https://github.com/apache/sling-org-apache-sling-installer-provider-file.git,https://github.com/apache/sling-org-apache-sling-installer-factory-subsystems.git,https://github.com/apache/sling-org-apache-sling-launchpad-api.git,https://github.com/apache/sling-org-apache-sling-servlets-resolver.git,https://github.com/apache/sling-org-apache-sling-resource-editor.git,https://github.com/apache/sling-org-apache-sling-capabilities.git,https://github.com/apache/sling-org-apache-sling-jcr-webdav.git,https://github.com/apache/sling-org-apache-sling-scripting-freemarker.git,https://github.com/apache/sling-tooling-scm.git,https://github.com/apache/sling-org-apache-sling-repoinit-parser.git,https://github.com/apache/sling-org-apache-sling-junit-core.git,https://github.com/apache/sling-org-apache-sling-file-optimization.git,https://github.com/apache/sling-archetype-parent.git,https://github.com/apache/sling-org-apache-sling-distribution-sample.git,https://github.com/apache/sling-org-apache-sling-jcr-api.git,https://github.com/apache/sling-org-apache-sling-jcr-classloader.git,https://github.com/apache/sling-org-apache-sling-scripting-esx.git,https://github.com/apache/sling-org-apache-sling-bnd-plugins.git,https://github.com/apache/sling-org-apache-sling-testing-hamcrest.git,https://github.com/apache/sling-taglib-archetype.git,https://github.com/apache/sling-adapter-annotations.git,https://github.com/apache/sling-org-apache-sling-capabilities-jcr.git,https://github.com/apache/sling-org-apache-sling-commons-metrics.git,https://github.com/apache/sling-org-apache-sling-launchpad-testing.git,https://github.com/apache/sling-slingstart-archetype.git,https://github.com/apache/sling-launchpad-comparator.git,https://github.com/apache/sling-org-apache-sling-commons-log-webconsole.git,https://github.com/apache/sling-old-svn-mirror.git,https://github.com/apache/sling-whiteboard.git,https://github.com/apache/sling-site.git,https://github.com/apache/sling-org-apache-sling-models-impl.git,https://github.com/apache/sling-samples.git,https://github.com/apache/sling-org-apache-sling-pipes.git,https://github.com/apache/sling-org-apache-sling-starter.git,https://github.com/apache/sling-org-apache-sling-dynamic-include.git,https://github.com/apache/sling-org-apache-sling-resourceresolver.git,https://github.com/apache/sling-org-apache-sling-app-cms.git,https://github.com/apache/sling-org-apache-sling-api.git,https://github.com/apache/sling-org-apache-sling-distribution-core.git,https://github.com/apache/sling-org-apache-sling-engine.git,https://github.com/apache/sling-org-apache-sling-testing-sling-mock.git,https://github.com/apache/sling-org-apache-sling-testing-clients.git,https://github.com/apache/sling-org-apache-sling-feature.git,https://github.com/apache/sling-aggregator.git,https://github.com/apache/sling-org-apache-sling-xss.git,https://github.com/apache/sling-org-apache-sling-jcr-resource.git,https://github.com/apache/sling-org-apache-sling-event.git,https://github.com/apache/sling-org-apache-sling-testing-osgi-mock.git,https://github.com/apache/sling-org-apache-sling-auth-form.git,https://github.com/apache/sling-org-apache-sling-servlets-post.git,https://github.com/apache/sling-org-apache-sling-karaf-distribution.git,https://github.com/apache/sling-org-apache-sling-starter-content.git,https://github.com/apache/sling-org-apache-sling-installer-core.git,https://github.com/apache/sling-parent.git,https://github.com/apache/sling-org-apache-sling-installer-provider-jcr.git,https://github.com/apache/sling-org-apache-sling-karaf-features.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly.git,https://github.com/apache/sling-org-apache-sling-i18n.git,https://github.com/apache/sling-org-apache-sling-rewriter.git,https://github.com/apache/sling-org-apache-sling-starter-docker.git,https://github.com/apache/sling-org-apache-sling-testing-jcr-mock.git,https://github.com/apache/sling-org-apache-sling-caconfig-api.git,https://github.com/apache/sling-slingfeature-maven-plugin.git,https://github.com/apache/sling-org-apache-sling-servlet-helpers.git,https://github.com/apache/sling-org-apache-sling-launchpad-integration-tests.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly-compiler.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly-runtime.git,https://github.com/apache/sling-org-apache-sling-feature-io.git,https://github.com/apache/sling-org-apache-sling-installer-factory-configuration.git,https://github.com/apache/sling-org-apache-sling-commons-mime.git,https://github.com/apache/sling-org-apache-sling-servlets-annotations.git,https://github.com/apache/sling-org-apache-sling-commons-threads.git,https://github.com/apache/sling-org-apache-sling-commons-messaging.git,https://github.com/apache/sling-tooling-jenkins.git,https://github.com/apache/sling-ide-tooling.git,https://github.com/apache/sling-org-apache-sling-commons-log.git,https://github.com/apache/sling-slingstart-maven-plugin.git,https://github.com/apache/sling-org-apache-sling-tracer.git,https://github.com/apache/sling-org-apache-sling-launchpad-base.git,https://github.com/apache/sling-org-apache-sling-query.git,https://github.com/apache/sling-org-apache-sling-resourcemerger.git,https://github.com/apache/sling-org-apache-sling-oak-restrictions.git,https://github.com/apache/sling-org-apache-sling-commons-osgi.git,https://github.com/apache/sling-org-apache-sling-feature-launcher.git,https://github.com/apache/sling-org-apache-sling-servlets-get.git,https://github.com/apache/sling-org-apache-sling-feature-extension-content.git,https://github.com/apache/sling-org-apache-sling-feature-analyser.git,https://github.com/apache/sling-org-apache-sling-jcr-oak-server.git,https://github.com/apache/sling-org-apache-sling-resource-filter.git,https://github.com/apache/sling-org-apache-sling-fsresource.git,https://github.com/apache/sling-org-apache-sling-settings.git,https://github.com/apache/sling-org-apache-sling-karaf-configs.git,https://github.com/apache/sling-org-apache-sling-jobs.git,https://github.com/apache/sling-org-apache-sling-security.git,https://github.com/apache/sling-org-apache-sling-startupfilter.git,https://github.com/apache/sling-maven-plugin.git,https://github.com/apache/sling-org-apache-sling-hc-it.git,https://github.com/apache/sling-org-apache-sling-commons-classloader.git,https://github.com/apache/sling-org-apache-sling-testing-sling-mock-oak.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly-models-provider.git,https://github.com/apache/sling-org-apache-sling-installer-provider-file.git,https://github.com/apache/sling-org-apache-sling-installer-factory-subsystems.git,https://github.com/apache/sling-org-apache-sling-launchpad-api.git,https://github.com/apache/sling-org-apache-sling-servlets-resolver.git,https://github.com/apache/sling-org-apache-sling-resource-editor.git,https://github.com/apache/sling-org-apache-sling-capabilities.git,https://github.com/apache/sling-org-apache-sling-jcr-webdav.git,https://github.com/apache/sling-org-apache-sling-scripting-freemarker.git,https://github.com/apache/sling-tooling-scm.git,https://github.com/apache/sling-org-apache-sling-repoinit-parser.git,https://github.com/apache/sling-org-apache-sling-junit-core.git,https://github.com/apache/sling-org-apache-sling-file-optimization.git,https://github.com/apache/sling-archetype-parent.git,https://github.com/apache/sling-org-apache-sling-distribution-sample.git,https://github.com/apache/sling-org-apache-sling-jcr-api.git,https://github.com/apache/sling-org-apache-sling-jcr-classloader.git,https://github.com/apache/sling-org-apache-sling-scripting-esx.git,https://github.com/apache/sling-org-apache-sling-bnd-plugins.git,https://github.com/apache/sling-org-apache-sling-testing-hamcrest.git,https://github.com/apache/sling-taglib-archetype.git,https://github.com/apache/sling-adapter-annotations.git,https://github.com/apache/sling-org-apache-sling-capabilities-jcr.git,https://github.com/apache/sling-org-apache-sling-commons-metrics.git,https://github.com/apache/sling-org-apache-sling-launchpad-testing.git,https://github.com/apache/sling-slingstart-archetype.git,https://github.com/apache/sling-launchpad-comparator.git,https://github.com/apache/sling-org-apache-sling-commons-log-webconsole.git,https://github.com/apache/sling-old-svn-mirror.git,https://github.com/apache/sling-whiteboard.git,https://github.com/apache/sling-site.git,https://github.com/apache/sling-org-apache-sling-models-impl.git,https://github.com/apache/sling-samples.git,https://github.com/apache/sling-org-apache-sling-pipes.git,https://github.com/apache/sling-org-apache-sling-starter.git,https://github.com/apache/sling-org-apache-sling-dynamic-include.git,https://github.com/apache/sling-org-apache-sling-resourceresolver.git,https://github.com/apache/sling-org-apache-sling-app-cms.git,https://github.com/apache/sling-org-apache-sling-api.git,https://github.com/apache/sling-org-apache-sling-distribution-core.git,https://github.com/apache/sling-org-apache-sling-engine.git,https://github.com/apache/sling-org-apache-sling-testing-sling-mock.git,https://github.com/apache/sling-org-apache-sling-testing-clients.git,https://github.com/apache/sling-org-apache-sling-feature.git,https://github.com/apache/sling-aggregator.git,https://github.com/apache/sling-org-apache-sling-xss.git,https://github.com/apache/sling-org-apache-sling-jcr-resource.git,https://github.com/apache/sling-org-apache-sling-event.git,https://github.com/apache/sling-org-apache-sling-testing-osgi-mock.git,https://github.com/apache/sling-org-apache-sling-auth-form.git,https://github.com/apache/sling-org-apache-sling-servlets-post.git,https://github.com/apache/sling-org-apache-sling-karaf-distribution.git,https://github.com/apache/sling-org-apache-sling-starter-content.git,https://github.com/apache/sling-org-apache-sling-installer-core.git,https://github.com/apache/sling-parent.git,https://github.com/apache/sling-org-apache-sling-installer-provider-jcr.git,https://github.com/apache/sling-org-apache-sling-karaf-features.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly.git,https://github.com/apache/sling-org-apache-sling-i18n.git,https://github.com/apache/sling-org-apache-sling-rewriter.git,https://github.com/apache/sling-org-apache-sling-starter-docker.git,https://github.com/apache/sling-org-apache-sling-testing-jcr-mock.git,https://github.com/apache/sling-org-apache-sling-caconfig-api.git,https://github.com/apache/sling-slingfeature-maven-plugin.git,https://github.com/apache/sling-org-apache-sling-servlet-helpers.git,https://github.com/apache/sling-org-apache-sling-launchpad-integration-tests.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly-compiler.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly-runtime.git,https://github.com/apache/sling-org-apache-sling-feature-io.git,https://github.com/apache/sling-org-apache-sling-installer-factory-configuration.git,https://github.com/apache/sling-org-apache-sling-commons-mime.git,https://github.com/apache/sling-org-apache-sling-servlets-annotations.git,https://github.com/apache/sling-org-apache-sling-commons-threads.git,https://github.com/apache/sling-org-apache-sling-commons-messaging.git,https://github.com/apache/sling-tooling-jenkins.git,https://github.com/apache/sling-ide-tooling.git,https://github.com/apache/sling-org-apache-sling-commons-log.git,https://github.com/apache/sling-slingstart-maven-plugin.git,https://github.com/apache/sling-org-apache-sling-tracer.git,https://github.com/apache/sling-org-apache-sling-launchpad-base.git,https://github.com/apache/sling-org-apache-sling-query.git,https://github.com/apache/sling-org-apache-sling-resourcemerger.git,https://github.com/apache/sling-org-apache-sling-oak-restrictions.git,https://github.com/apache/sling-org-apache-sling-commons-osgi.git,https://github.com/apache/sling-org-apache-sling-feature-launcher.git,https://github.com/apache/sling-org-apache-sling-servlets-get.git,https://github.com/apache/sling-org-apache-sling-feature-extension-content.git,https://github.com/apache/sling-org-apache-sling-feature-analyser.git,https://github.com/apache/sling-org-apache-sling-jcr-oak-server.git,https://github.com/apache/sling-org-apache-sling-resource-filter.git,https://github.com/apache/sling-org-apache-sling-fsresource.git,https://github.com/apache/sling-org-apache-sling-settings.git,https://github.com/apache/sling-org-apache-sling-karaf-configs.git,https://github.com/apache/sling-org-apache-sling-jobs.git,https://github.com/apache/sling-org-apache-sling-security.git,https://github.com/apache/sling-org-apache-sling-startupfilter.git,https://github.com/apache/sling-maven-plugin.git,https://github.com/apache/sling-org-apache-sling-hc-it.git,https://github.com/apache/sling-org-apache-sling-commons-classloader.git,https://github.com/apache/sling-org-apache-sling-testing-sling-mock-oak.git,https://github.com/apache/sling-org-apache-sling-scripting-sightly-models-provider.git,https://github.com/apache/sling-org-apache-sling-installer-provider-file.git,https://github.com/apache/sling-org-apache-sling-installer-factory-subsystems.git,https://github.com/apache/sling-org-apache-sling-launchpad-api.git,https://github.com/apache/sling-org-apache-sling-servlets-resolver.git,https://github.com/apache/sling-org-apache-sling-resource-editor.git,https://github.com/apache/sling-org-apache-sling-capabilities.git,https://github.com/apache/sling-org-apache-sling-jcr-webdav.git,https://github.com/apache/sling-org-apache-sling-scripting-freemarker.git,https://github.com/apache/sling-tooling-scm.git,https://github.com/apache/sling-org-apache-sling-repoinit-parser.git,https://github.com/apache/sling-org-apache-sling-junit-core.git,https://github.com/apache/sling-org-apache-sling-file-optimization.git,https://github.com/apache/sling-archetype-parent.git,https://github.com/apache/sling-org-apache-sling-distribution-sample.git,https://github.com/apache/sling-org-apache-sling-jcr-api.git,https://github.com/apache/sling-org-apache-sling-jcr-classloader.git,https://github.com/apache/sling-org-apache-sling-scripting-esx.git,https://github.com/apache/sling-org-apache-sling-bnd-plugins.git,https://github.com/apache/sling-org-apache-sling-testing-hamcrest.git,https://github.com/apache/sling-taglib-archetype.git,https://github.com/apache/sling-adapter-annotations.git,https://github.com/apache/sling-org-apache-sling-capabilities-jcr.git,https://github.com/apache/sling-org-apache-sling-commons-metrics.git,https://github.com/apache/sling-org-apache-sling-launchpad-testing.git,https://github.com/apache/sling-slingstart-archetype.git,https://github.com/apache/sling-launchpad-comparator.git,https://github.com/apache/sling-org-apache-sling-commons-log-webconsole.git
SOAP,SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLR,Solr,https://github.com/apache/lucene-solr.git,https://github.com/apache/manifoldcf-integration-solr-4.x.git,https://github.com/apache/solr.git,https://github.com/apache/manifoldcf-integration-solr-3.x.git,https://github.com/apache/manifoldcf-integration-solr-7.x.git,https://github.com/apache/manifoldcf-integration-solr-5.x.git,https://github.com/apache/manifoldcf-integration-solr-6.x.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARK,Spark,https://github.com/apache/spark.git,https://github.com/apache/spark-website.git,https://github.com/apache/incubator-hudi.git,https://github.com/apache/fluo-muchos.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STANBOL,Stanbol,https://github.com/apache/stanbol.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STREAMS,Streams,https://github.com/apache/streams.git,https://github.com/apache/incubator-heron.git,https://github.com/apache/streams-examples.git,https://github.com/apache/streams-master.git,https://github.com/apache/incubator-gobblin.git,https://github.com/apache/arrow.git,https://github.com/apache/incubator-streams.git,https://github.com/apache/incubator-streams-master.git,https://github.com/apache/incubator-streams-examples.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STR,Struts 1,https://github.com/apache/struts1.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,Struts 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Subversion,https://github.com/apache/subversion.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYNCOPE,Syncope,https://github.com/apache/syncope.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEMML,SystemML,https://github.com/apache/systemml.git,https://github.com/apache/systemml-website.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPESTRY,Tapestry,https://github.com/apache/tapestry-5.git,https://github.com/apache/tapestry4.git,https://github.com/apache/tapestry3.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAP5,Tapestry 5,https://github.com/apache/tapestry-5.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THRIFT,Thrift,https://github.com/apache/thrift.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIKA,Tika,https://github.com/apache/tika.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILES,Tiles,https://github.com/apache/tiles.git,https://github.com/apache/tiles-request.git,https://github.com/apache/tiles-autotag.git,https://github.com/apache/incubator-sdap-ningesterpy.git,https://github.com/apache/incubator-sdap-nexusproto.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
