Key,Ticket Creation Date,Resolved Date,Recorded AV,Assumed AV,Recorded AV with Missing Dates
STR-10,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-9,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-18,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-79,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-126,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-164,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-204,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-209,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-208,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-239,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-248,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-269,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-310,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-334,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-480,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-624,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-684,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-707,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-898,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-936,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-995,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1159,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1162,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1161,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1198,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1723,3,7,|2|,|2|3|4|5|6|7|,|
STR-1856,3,7,|2|,|2|3|4|5|6|7|,|
STR-1961,3,7,|,|3|4|5|6|7|,|Future|
STR-2213,5,7,|2|,|2|3|4|5|6|7|,|
STR-2214,5,7,|,|5|6|7|,|Nightly Build|
STR-2217,5,7,|4|,|4|5|6|7|,|
STR-2218,5,7,|4|,|4|5|6|7|,|
STR-2252,5,7,|4|,|4|5|6|7|,|
STR-2354,6,7,|,|6|7|,|Future|
STR-2372,6,7,|,|6|7|,|Future|
STR-2535,7,7,|2|,|2|3|4|5|6|7|,|
STR-2574,7,7,|6|,|6|7|,|
STR-2584,7,7,|,|7|,|Nightly Build|
STR-2595,7,7,|1|,|1|2|3|4|5|6|7|,|
STR-2834,7,7,|,|7|,|1.2.9|
STR-2840,7,7,|,|7|,|1.3.2|
STR-2749,7,7,|,|7|,|1.2.8|
STR-2712,7,7,|,|7|,|1.2.8|
STR-2682,7,7,|,|7|,|1.2.8|
STR-2438,6,7,|,|6|7|,|Future|
STR-2342,6,7,|4|,|4|5|6|7|,|
STR-2292,6,7,|4|,|4|5|6|7|,|
STR-2301,6,7,|,|6|7|,|Future|
STR-2269,5,7,|4|,|4|5|6|7|,|
STR-2267,5,7,|2|,|2|3|4|5|6|7|,|
STR-2191,4,7,|,|4|5|6|7|,|Nightly Build|
STR-2168,3,7,|2|,|2|3|4|5|6|7|,|
STR-2161,3,7,|,|3|4|5|6|7|,|1.1 RC2|
STR-2091,3,7,|2|,|2|3|4|5|6|7|,|
STR-2049,3,7,|,|3|4|5|6|7|,|Nightly Build|
STR-2025,3,7,|,|3|4|5|6|7|,|Nightly Build|
STR-1941,3,7,|,|3|4|5|6|7|,|Nightly Build|
STR-1937,3,7,|2|,|2|3|4|5|6|7|,|
STR-1935,3,7,|,|3|4|5|6|7|,|Nightly Build|
STR-1898,3,7,|2|,|2|3|4|5|6|7|,|
STR-1894,3,7,|,|3|4|5|6|7|,|1.0.0|
STR-1893,3,7,|2|,|2|3|4|5|6|7|,|
STR-1890,3,7,|2|,|2|3|4|5|6|7|,|
STR-1878,3,7,|2|,|2|3|4|5|6|7|,|
STR-1850,3,7,|2|,|2|3|4|5|6|7|,|
STR-1845,3,7,|2|,|2|3|4|5|6|7|,|
STR-1843,3,7,|2|,|2|3|4|5|6|7|,|
STR-1838,3,7,|,|3|4|5|6|7|,|Nightly Build|
STR-1830,3,7,|2|,|2|3|4|5|6|7|,|
STR-3,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-7,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-111,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-95,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-124,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-1827,3,7,|2|,|2|3|4|5|6|7|,|
STR-80,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-2742,7,7,|,|7|,|1.2.8|
STR-1762,3,7,|,|3|4|5|6|7|,|Nightly Build|
STR-667,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-1758,3,7,|,|3|4|5|6|7|,|Nightly Build|
STR-236,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-328,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-753,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-979,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1757,3,7,|2|,|2|3|4|5|6|7|,|
STR-1482,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-196,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-200,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-217,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-285,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-289,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-290,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-316,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-372,1,7,|,|1|2|3|4|5|6|7|,|1.1 Beta 2|
STR-373,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-427,1,7,|,|1|2|3|4|5|6|7|,|1.1 Beta 1|
STR-501,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-575,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-584,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-599,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-610,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-686,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1084,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-723,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-726,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-798,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-842,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-957,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-927,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1138,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1153,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1287,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1325,2,7,|4|,|2|3|4|5|6|7|,|
STR-1228,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1631,3,7,|2|,|2|3|4|5|6|7|,|
STR-1538,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-2820,7,7,|,|7|,|1.2.8|
STR-1513,2,7,|,|2|3|4|5|6|7|,|Future|
STR-1478,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1372,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1346,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-25,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-56,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-232,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-155,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-54,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-1288,2,7,|,|2|3|4|5|6|7|,|Future|
STR-737,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-453,2,7,|,|2|3|4|5|6|7|,|1.0.1|
STR-474,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-2805,7,7,|,|7|,|Future|
STR-2826,7,7,|,|7|,|1.2.9|
STR-2831,7,7,|,|7|,|Future|
STR-279,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-2750,7,7,|2|,|2|3|4|5|6|7|,|
STR-2689,7,7,|,|7|,|Nightly Build|
STR-2698,7,7,|,|7|,|1.3.0|
STR-2724,7,7,|,|7|,|1.3.0|
STR-2800,7,7,|4|,|4|5|6|7|,|
STR-2843,7,7,|,|7|,|Nightly Build|
STR-2851,7,7,|,|7|,|1.3.2|
STR-1227,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1262,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-890,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-616,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-1094,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-288,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-873,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-818,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-789,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-543,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-806,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-456,2,7,|,|2|3|4|5|6|7|,|1.0.1|
STR-1149,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-2837,7,7,|,|7|,|1.3.2|
STR-2855,7,7,|,|7|,|1.3.2|
STR-2752,7,7,|,|7|,|1.2.8|
STR-2509,7,7,|,|7|,|Nightly Build|
STR-2741,7,7,|,|7|,|1.3.0|
STR-2854,7,7,|6|,|6|7|,|
STR-2827,7,7,|,|7|,|1.2.9|
STR-2546,7,7,|2|,|2|3|4|5|6|7|,|
STR-2859,7,7,|,|7|,|1.2.8|
STR-2857,7,7,|4|,|4|5|6|7|,|
STR-2704,7,7,|,|7|,|1.2.8|
STR-2809,7,7,|,|7|,|1.2.8|
STR-2793,7,7,|,|7|,|1.3.0|
STR-2862,7,7,|,|7|,|1.2.9|
STR-2867,7,7,|,|7|,|1.3 Family|
STR-2866,7,7,|,|7|,|1.3.3|
STR-2795,7,7,|,|7|,|Nightly Build|
STR-2870,7,7,|,|7|,|1.3.3|
STR-2872,7,7,|,|7|,|1.3.3|
STR-2876,7,7,|,|7|,|1.3.4|
STR-2878,7,7,|,|7|,|1.2.9|
STR-2879,7,7,|,|7|,|1.3.4|
STR-2877,7,7,|,|7|,|Nightly Build|
STR-2881,7,7,|,|7|,|Nightly Build|
STR-2496,7,7,|,|7|,|Future|
STR-2493,7,7,|4|,|4|5|6|7|,|
STR-2868,7,7,|,|7|,|1.3.4|
STR-2880,7,7,|,|7|,|1.2 Family|
STR-2883,7,7,|,|7|,|1.3.4|
STR-2890,7,7,|2|,|2|3|4|5|6|7|,|
STR-2901,7,7,|,|7|,|1.2.8|
STR-2885,7,7,|,|7|,|Nightly Build|
STR-2906,7,7,|1|,|1|2|3|4|5|6|7|,|
STR-2917,7,7,|,|7|,|1.3.5|
STR-2916,7,7,|,|7|,|1.3.5|
STR-2933,7,7,|,|7|,|1.2.8|
STR-2932,7,7,|,|7|,|1.3.5|
STR-2936,7,7,|,|7|,|1.3.5|1.3.6|
STR-2935,7,7,|,|7|,|1.3.5|
STR-2960,7,7,|,|7|,|1.2.9|1.3.5|
STR-2895,7,7,|2|,|2|3|4|5|6|7|,|
STR-2929,7,7,|,|7|,|1.2.9|
STR-2915,7,7,|2|,|2|3|4|5|6|7|,|
STR-2962,7,7,|,|7|,|1.2.9|
STR-2967,7,7,|,|7|,|1.3.5|
STR-2947,7,7,|,|7|,|1.3.5|
STR-2966,7,7,|,|7|,|1.3.5|
STR-2972,7,7,|,|7|,|1.3.5|
STR-2894,7,7,|,|7|,|Nightly Build|
STR-2970,7,7,|,|7|,|1.0.1|
STR-2971,7,7,|,|7|,|1.2.9|
STR-2977,7,7,|,|7|,|1.3.5|
STR-2946,7,7,|,|7|,|1.2.8|
STR-2927,7,7,|,|7|,|1.2 Family|
STR-2923,7,7,|,|7|,|1.2.9|1.2 Family|1.3.5|
STR-2948,7,7,|,|7|,|1.3.5|
STR-2934,7,7,|6|,|6|7|,|
STR-2903,7,7,|,|7|,|1.2.9|
STR-2884,7,7,|,|7|,|1.2 Family|
STR-2985,7,7,|,|7|,|1.3.5|
STR-2987,7,7,|,|7|,|1.3.5|
STR-2993,7,7,|,|7|,|1.1.1|
STR-2998,7,7,|,|7|,|1.3.6|
STR-2997,7,7,|4|,|4|5|6|7|,|1.2.9|
STR-2989,7,7,|,|7|,|1.2.9|
STR-2996,7,7,|,|7|,|1.3.5|
STR-3002,7,7,|,|7|,|1.3.5|
STR-3005,7,7,|,|7|,|1.1.1|
STR-2969,7,7,|,|7|,|1.3.5|
STR-2961,7,7,|,|7|,|1.3.5|
STR-3003,7,7,|,|7|,|1.0.0|
STR-2979,7,7,|,|7|,|1.3.6|
STR-3010,7,7,|,|7|,|1.3.5|1.3.6|1.3.7|
STR-3011,7,7,|,|7|,|1.3.5|1.3.6|1.3.7|
STR-3009,7,7,|,|7|,|1.3.5|1.3.6|1.3.7|
STR-3012,7,7,|,|7|,|1.3.5|1.3.6|1.3.7|
STR-3015,7,7,|,|7|,|1.3.8|
STR-2802,7,7,|,|7|,|1.2.8|
STR-3022,7,7,|,|7|,|1.3.5|
STR-3020,7,7,|,|7|,|1.3.8|
STR-3030,7,7,|,|7|,|1.3.8|
STR-3021,7,7,|,|7|,|1.3.5|
STR-3028,7,7,|,|7|,|1.3.8|
STR-2597,7,7,|,|7|,|Nightly Build|
STR-3029,7,7,|,|7|,|1.2.9|
STR-3045,7,7,|,|7|,|1.3.8|
STR-3047,7,7,|,|7|,|1.3.8|
STR-3051,7,7,|,|7|,|1.3.8|
STR-3054,7,7,|,|7|,|1.3.9|
STR-3050,7,7,|2|,|2|3|4|5|6|7|,|
STR-2304,6,7,|4|,|4|5|6|7|,|
STR-2468,7,7,|4|,|4|5|6|7|,|
STR-2482,7,7,|6|,|6|7|,|
STR-2614,7,7,|6|,|6|7|,|
STR-2524,7,7,|6|,|6|7|,|
STR-2523,7,7,|,|7|,|Nightly Build|
STR-238,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-66,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-258,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-261,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-257,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-255,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-259,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-271,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-287,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-274,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-278,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-277,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-276,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-296,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-272,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-298,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-307,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-315,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-313,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-317,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-318,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-321,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-323,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-322,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-320,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-325,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-324,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-319,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-326,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-339,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-335,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-336,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-346,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-343,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-327,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-350,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-353,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-359,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-363,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-361,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-364,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-356,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-362,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-360,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-365,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-366,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-374,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-384,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-379,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-376,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-377,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-394,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-405,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-398,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-391,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-404,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-403,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-422,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-417,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-411,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-410,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-424,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-428,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-426,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-1,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-2,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-31,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-12,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-34,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-27,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-13,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-58,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-64,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-55,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-41,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-51,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-75,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-88,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-91,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-85,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-68,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-94,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-101,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-100,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-98,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-105,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-131,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-125,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-109,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-110,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-108,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-112,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-129,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-141,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-142,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-156,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-132,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-157,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-136,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-160,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-167,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-177,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-158,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-163,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-182,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-188,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-201,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-202,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-203,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-197,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-194,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-214,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-215,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-216,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-210,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-222,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-223,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-235,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-249,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-243,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-246,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-245,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-240,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-251,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-250,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-2030,3,7,|,|3|4|5|6|7|,|Nightly Build|
STR-2302,6,7,|,|6|7|,|Nightly Build|
STR-2306,6,7,|,|6|7|,|Future|
STR-2369,6,7,|,|6|7|,|Future|
STR-2374,6,7,|4|,|4|5|6|7|,|
STR-2398,6,7,|,|6|7|,|Nightly Build|
STR-2531,7,7,|,|7|,|1.3.0|
STR-2486,7,7,|6|,|6|7|,|
STR-2528,7,7,|,|7|,|Nightly Build|
STR-2590,7,7,|,|7|,|1.3.0|
STR-2589,7,7,|,|7|,|1.3.0|
STR-2588,7,7,|,|7|,|1.3.0|
STR-2541,7,7,|,|7|,|Nightly Build|
STR-2656,7,7,|,|7|,|1.3.0|
STR-2610,7,7,|,|7|,|1.3.0|
STR-2637,7,7,|,|7|,|Nightly Build|
STR-2822,7,7,|,|7|,|Future|
STR-26,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-17,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-30,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-36,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-32,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-22,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-20,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-11,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-21,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-46,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-59,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-61,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-52,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-49,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-53,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-63,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-60,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-83,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-74,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-81,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-69,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-70,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-76,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-73,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-107,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-99,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-114,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-106,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-84,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-115,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-120,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-138,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-145,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-139,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-121,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-133,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-134,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-178,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-165,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-183,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-172,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
