Bug ID,Version Name,Days From Version to FV,LOC touched from Version to FV,(i -FV)/(OV-FV),SZZ0,SZZ25,SZZ50,SZZ75,SZZ100,SZZB,Actual
XERCESJ-923,2.3.0,444,133,6.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.2.1,520,159,7.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.2.0,567,159,8.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.1.0,596,159,9.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.0.2,664,280,10.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.0.1,773,280,11.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.0.0,806,280,12.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.0.0 [beta 4],849,280,13.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.0.0 [beta 3],899,280,14.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.0.0 [beta 2],965,280,15.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.0.0 [beta],979,280,16.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.0.0 [alpha],1224,280,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-68,2.8.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-68,2.7.1,115,39,0.06666666666666667,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-68,2.7.0,147,66,0.13333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-68,2.6.2,637,8238,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-68,2.6.1,651,8240,0.26666666666666666,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-68,2.6.0,728,8288,0.3333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-68,2.5.0,841,15946,0.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-68,2.4.0,967,16090,0.4666666666666667,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-68,2.3.0,1026,16186,0.5333333333333333,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-68,2.2.1,1102,16420,0.6,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-68,2.2.0,1149,16735,0.6666666666666666,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-68,2.1.0,1178,18559,0.7333333333333333,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-68,2.0.2,1246,18972,0.8,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-68,2.0.1,1355,20881,0.8666666666666667,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-68,2.0.0,1388,21829,0.9333333333333333,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-68,2.0.0 [beta 4],1431,22582,1.0,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-68,2.0.0 [beta 3],1481,23988,1.0666666666666667,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-68,2.0.0 [beta 2],1547,26784,1.1333333333333333,No,No,No,No,No,No,No
XERCESJ-68,2.0.0 [beta],1561,26784,1.2,No,No,No,No,No,No,No
XERCESJ-68,2.0.0 [alpha],1806,26784,1.2666666666666666,No,No,No,No,No,No,No
XERCESJ-926,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-926,2.6.2,139,179,1.0,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-926,2.6.1,153,179,2.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.6.0,230,198,3.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.5.0,343,606,4.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.4.0,469,606,5.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.3.0,528,614,6.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.2.1,604,865,7.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.2.0,651,1024,8.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.1.0,680,1024,9.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.0.2,748,1188,10.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.0.1,857,1390,11.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.0.0,890,1422,12.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.0.0 [beta 4],933,1478,13.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.0.0 [beta 3],983,1481,14.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.0.0 [beta 2],1049,1481,15.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.0.0 [beta],1063,1481,16.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-926,2.0.0 [alpha],1308,1763,17.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-77,2.9.1,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-77,2.9.0,93,410,0.05555555555555555,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.8.1,163,446,0.1111111111111111,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.8.0,359,463,0.16666666666666666,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.7.1,577,471,0.2222222222222222,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.7.0,609,471,0.2777777777777778,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.6.2,1099,679,0.3333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.6.1,1113,679,0.3888888888888889,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.6.0,1190,711,0.4444444444444444,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.5.0,1303,711,0.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.4.0,1429,812,0.5555555555555556,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.3.0,1488,843,0.6111111111111112,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-77,2.2.1,1564,1137,0.6666666666666666,No,Yes,Yes,Yes,Yes,No,Yes
XERCESJ-77,2.2.0,1611,1144,0.7222222222222222,No,Yes,Yes,Yes,Yes,No,Yes
XERCESJ-77,2.1.0,1640,1144,0.7777777777777778,No,Yes,Yes,Yes,Yes,No,Yes
XERCESJ-77,2.0.2,1708,1175,0.8333333333333334,No,Yes,Yes,Yes,Yes,No,Yes
XERCESJ-77,2.0.1,1817,1957,0.8888888888888888,No,Yes,Yes,Yes,Yes,No,Yes
XERCESJ-77,2.0.0,1850,1957,0.9444444444444444,No,Yes,Yes,Yes,Yes,No,Yes
XERCESJ-77,2.0.0 [beta 4],1893,1965,1.0,No,Yes,Yes,Yes,Yes,No,Yes
XERCESJ-77,2.0.0 [beta 3],1943,2225,1.0555555555555556,No,Yes,Yes,Yes,Yes,No,Yes
XERCESJ-77,2.0.0 [beta 2],2009,3836,1.1111111111111112,No,No,No,No,No,No,Yes
XERCESJ-77,2.0.0 [beta],2023,3836,1.1666666666666667,No,No,No,No,No,No,No
XERCESJ-77,2.0.0 [alpha],2268,3836,1.2222222222222223,No,No,No,No,No,No,No
XERCESJ-73,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-73,2.6.2,457,250,0.07692307692307693,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-73,2.6.1,471,250,0.15384615384615385,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-73,2.6.0,548,250,0.23076923076923078,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-73,2.5.0,661,305,0.3076923076923077,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-73,2.4.0,787,305,0.38461538461538464,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-73,2.3.0,846,305,0.46153846153846156,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-73,2.2.1,922,387,0.5384615384615384,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-73,2.2.0,969,387,0.6153846153846154,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-73,2.1.0,998,387,0.6923076923076923,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-73,2.0.2,1066,387,0.7692307692307693,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-73,2.0.1,1175,387,0.8461538461538461,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-73,2.0.0,1208,387,0.9230769230769231,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-73,2.0.0 [beta 4],1251,389,1.0,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-73,2.0.0 [beta 3],1301,389,1.0769230769230769,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-73,2.0.0 [beta 2],1367,389,1.1538461538461537,No,No,Yes,Yes,Yes,No,Yes
XERCESJ-73,2.0.0 [beta],1381,389,1.2307692307692308,No,No,Yes,Yes,Yes,No,No
XERCESJ-73,2.0.0 [alpha],1626,511,1.3076923076923077,No,No,No,No,No,No,No
XERCESJ-816,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-816,2.6.2,215,774,0.3333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-816,2.6.1,229,781,0.6666666666666666,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-816,2.6.0,306,936,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-816,2.5.0,419,1104,1.3333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-816,2.4.0,545,1234,1.6666666666666667,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.3.0,604,1307,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.2.1,680,3343,2.3333333333333335,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.2.0,727,3508,2.6666666666666665,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.1.0,756,4329,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.0.2,824,4500,3.3333333333333335,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.0.1,933,4736,3.6666666666666665,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.0.0,966,4751,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.0.0 [beta 4],1009,5576,4.333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.0.0 [beta 3],1059,5996,4.666666666666667,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-816,2.0.0 [beta 2],1125,8167,5.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-816,2.0.0 [beta],1139,13327,5.333333333333333,No,No,No,No,No,No,No
XERCESJ-816,2.0.0 [alpha],1384,13327,5.666666666666667,No,No,No,No,No,No,No
XERCESJ-84,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-84,2.6.2,150,309,0.07692307692307693,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-84,2.6.1,164,380,0.15384615384615385,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-84,2.6.0,241,712,0.23076923076923078,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-84,2.5.0,354,1359,0.3076923076923077,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-84,2.4.0,480,3883,0.38461538461538464,No,No,No,No,No,No,Yes
XERCESJ-84,2.3.0,539,3883,0.46153846153846156,No,No,No,No,No,No,Yes
XERCESJ-84,2.2.1,615,3883,0.5384615384615384,No,No,No,No,No,No,Yes
XERCESJ-84,2.2.0,662,3883,0.6153846153846154,No,No,No,No,No,No,Yes
XERCESJ-84,2.1.0,691,3883,0.6923076923076923,No,No,No,No,No,No,Yes
XERCESJ-84,2.0.2,759,3883,0.7692307692307693,No,No,No,No,No,No,Yes
XERCESJ-84,2.0.1,868,3883,0.8461538461538461,No,No,No,No,No,No,Yes
XERCESJ-84,2.0.0,901,3883,0.9230769230769231,No,No,No,No,No,No,Yes
XERCESJ-84,2.0.0 [beta 4],944,3883,1.0,No,No,No,No,No,No,Yes
XERCESJ-84,2.0.0 [beta 3],994,3883,1.0769230769230769,No,No,No,No,No,No,Yes
XERCESJ-84,2.0.0 [beta 2],1060,3883,1.1538461538461537,No,No,No,No,No,No,No
XERCESJ-84,2.0.0 [beta],1074,3883,1.2307692307692308,No,No,No,No,No,No,No
XERCESJ-84,2.0.0 [alpha],1319,3883,1.3076923076923077,No,No,No,No,No,No,No
XERCESJ-944,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-944,2.6.2,63,375,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-944,2.6.1,77,595,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.6.0,154,784,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.5.0,267,2073,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.4.0,393,2293,5.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.3.0,452,2293,6.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.2.1,528,2293,7.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.2.0,575,2293,8.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.1.0,604,2293,9.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.0.2,672,2293,10.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.0.1,781,2293,11.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.0.0,814,2293,12.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.0.0 [beta 4],857,2293,13.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.0.0 [beta 3],907,2293,14.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.0.0 [beta 2],973,2293,15.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.0.0 [beta],987,2293,16.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-944,2.0.0 [alpha],1232,2293,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-701,2.6.2,271,462,0.25,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-701,2.6.1,285,462,0.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-701,2.6.0,362,464,0.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-701,2.5.0,475,733,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-701,2.4.0,601,1343,1.25,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-701,2.3.0,660,1343,1.5,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.2.1,736,1553,1.75,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.2.0,783,1553,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.1.0,812,1553,2.25,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.0.2,880,1553,2.5,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.0.1,989,1559,2.75,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.0.0,1022,1564,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.0.0 [beta 4],1065,1566,3.25,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.0.0 [beta 3],1115,1586,3.5,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.0.0 [beta 2],1181,1586,3.75,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-701,2.0.0 [beta],1195,1586,4.0,No,No,No,No,No,No,No
XERCESJ-701,2.0.0 [alpha],1440,1586,4.25,No,No,No,No,No,No,No
XERCESJ-949,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-949,2.6.2,136,2,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-949,2.6.1,150,12,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.6.0,227,24,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.5.0,340,25,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.4.0,466,25,5.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.3.0,525,25,6.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.2.1,601,30,7.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.2.0,648,30,8.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.1.0,677,30,9.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.0.2,745,106,10.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.0.1,854,106,11.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.0.0,887,106,12.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.0.0 [beta 4],930,106,13.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.0.0 [beta 3],980,106,14.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.0.0 [beta 2],1046,106,15.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.0.0 [beta],1060,106,16.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-949,2.0.0 [alpha],1305,106,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-89,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-89,2.6.2,89,144,0.07692307692307693,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.6.1,103,167,0.15384615384615385,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.6.0,180,167,0.23076923076923078,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.5.0,293,179,0.3076923076923077,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.4.0,419,184,0.38461538461538464,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.3.0,478,222,0.46153846153846156,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.2.1,554,284,0.5384615384615384,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.2.0,601,284,0.6153846153846154,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.1.0,630,284,0.6923076923076923,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.0.2,698,347,0.7692307692307693,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.0.1,807,461,0.8461538461538461,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.0.0,840,461,0.9230769230769231,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.0.0 [beta 4],883,518,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.0.0 [beta 3],933,581,1.0769230769230769,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-89,2.0.0 [beta 2],999,746,1.1538461538461537,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-89,2.0.0 [beta],1013,746,1.2307692307692308,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-89,2.0.0 [alpha],1258,3395,1.3076923076923077,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-948,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-948,2.6.2,62,370,1.0,No,Yes,Yes,Yes,Yes,No,Yes
XERCESJ-948,2.6.1,76,389,2.0,No,Yes,Yes,Yes,Yes,No,No
XERCESJ-948,2.6.0,153,2142,3.0,No,Yes,Yes,Yes,Yes,No,No
XERCESJ-948,2.5.0,266,2992,4.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-948,2.4.0,392,3715,5.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-948,2.3.0,451,3765,6.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-948,2.2.1,527,4442,7.0,No,No,No,Yes,Yes,No,No
XERCESJ-948,2.2.0,574,4442,8.0,No,No,No,Yes,Yes,No,No
XERCESJ-948,2.1.0,603,4855,9.0,No,No,No,Yes,Yes,No,No
