Bug ID,Version Name,SZZu0,SZZu25,SZZu50,SZZu75,SZZu100,Actual
WICKET-2372,1.4-RC4,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2372,1.4-RC5,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2372,1.4-RC6,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2372,1.4-RC7,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2372,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2372,1.4.1,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2372,1.4.2,No,No,No,No,No,No
WICKET-2497,1.2.2,No,No,No,No,No,No
WICKET-2497,1.2.3,No,No,No,No,No,No
WICKET-2497,1.2.4,No,No,No,No,No,No
WICKET-2497,1.2.5,No,No,No,No,No,No
WICKET-2497,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4-RC5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4-RC6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4-RC7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4.0,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2497,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2497,1.4.3,No,No,No,No,No,No
WICKET-2348,1.2.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.2.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.2.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.2.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2348,1.4-RC5,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2348,1.4-RC6,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2348,1.4-RC7,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2348,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2348,1.4.1,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2348,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2348,1.4.3,No,No,No,No,No,No
WICKET-2506,1.2.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.2.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.2.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.2.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4-RC5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4-RC6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4-RC7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4.0,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2506,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2506,1.4.3,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2506,1.4.4,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2506,1.4.5,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2506,1.4.6,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2506,1.4.7,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2506,1.4.8,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2506,1.4.9,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2506,1.4.10,No,No,No,No,No,No
WICKET-2507,1.2.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.2.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.2.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.2.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4-RC5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4-RC6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4-RC7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4.0,Yes,Yes,Yes,Yes,Yes,No
WICKET-2507,1.4.1,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2507,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2507,1.4.3,No,No,No,No,No,No
WICKET-2508,1.2.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.2.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.2.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.2.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4-RC5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4-RC6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4-RC7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2508,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2508,1.4.1,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2508,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2508,1.4.3,No,No,No,No,No,No
WICKET-2505,1.2.2,No,No,No,No,No,No
WICKET-2505,1.2.3,No,No,No,No,No,No
WICKET-2505,1.2.4,No,No,No,No,No,No
WICKET-2505,1.2.5,No,No,No,No,No,No
WICKET-2505,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4-RC5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4-RC6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4-RC7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4.0,Yes,Yes,Yes,Yes,Yes,No
WICKET-2505,1.4.1,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2505,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2505,1.4.3,No,No,No,No,No,No
WICKET-2513,1.2.2,No,No,No,No,No,No
WICKET-2513,1.2.3,No,No,No,No,No,No
WICKET-2513,1.2.4,No,No,No,No,No,No
WICKET-2513,1.2.5,No,No,No,No,No,No
WICKET-2513,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4-RC5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4-RC6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4-RC7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4.0,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2513,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2513,1.4.3,No,No,No,No,No,No
WICKET-2525,1.2.2,No,No,No,No,No,No
WICKET-2525,1.2.3,No,No,No,No,No,No
WICKET-2525,1.2.4,No,No,No,No,No,No
WICKET-2525,1.2.5,No,No,No,No,No,No
WICKET-2525,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2525,1.4-RC4,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2525,1.4-RC5,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2525,1.4-RC6,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2525,1.4-RC7,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2525,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2525,1.4.1,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2525,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2525,1.4.3,No,No,No,No,No,No
WICKET-2528,1.2.2,No,No,No,No,No,No
WICKET-2528,1.2.3,No,No,No,No,No,No
WICKET-2528,1.2.4,No,No,No,No,No,No
WICKET-2528,1.2.5,No,No,No,No,No,No
WICKET-2528,1.2.6,No,No,No,Yes,Yes,No
WICKET-2528,1.3.0-beta1,No,No,No,Yes,Yes,No
WICKET-2528,1.3.0-beta2,No,No,No,Yes,Yes,No
WICKET-2528,1.3.0-beta3,No,No,No,Yes,Yes,No
WICKET-2528,1.3.0-beta4,No,No,No,Yes,Yes,No
WICKET-2528,1.3.0-rc1,No,No,No,Yes,Yes,No
WICKET-2528,1.3.0-rc2,No,No,No,Yes,Yes,No
WICKET-2528,1.3.0-final,No,No,No,Yes,Yes,No
WICKET-2528,1.3.1,No,No,No,Yes,Yes,No
WICKET-2528,1.3.2,No,No,No,Yes,Yes,No
WICKET-2528,1.2.7,No,No,No,Yes,Yes,No
WICKET-2528,1.3.3,No,No,No,Yes,Yes,No
WICKET-2528,1.4-M1,No,No,Yes,Yes,Yes,No
WICKET-2528,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.4-RC5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.4-RC6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.4-RC7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.4.0,Yes,Yes,Yes,Yes,Yes,No
WICKET-2528,1.4.1,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2528,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2528,1.4.3,No,No,No,No,No,No
WICKET-2522,1.2.2,No,No,No,No,No,No
WICKET-2522,1.2.3,No,No,No,No,No,No
WICKET-2522,1.2.4,No,No,No,No,No,No
WICKET-2522,1.2.5,No,No,No,No,No,No
WICKET-2522,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4-RC5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4-RC6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4-RC7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2522,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2522,1.4.1,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2522,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2522,1.4.3,No,No,No,No,No,No
WICKET-2520,1.2.2,No,No,No,No,No,No
WICKET-2520,1.2.3,No,No,No,No,No,No
WICKET-2520,1.2.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.2.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.2.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.0-beta1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4-RC1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4-RC2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.3.6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4-RC4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4-RC5,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4-RC6,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4-RC7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4.0,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2520,1.4.2,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-2520,1.4.3,No,No,No,No,No,No
WICKET-2530,1.2.2,No,No,No,No,No,No
WICKET-2530,1.2.3,No,No,No,No,No,No
WICKET-2530,1.2.4,No,No,No,No,No,No
WICKET-2530,1.2.5,No,No,No,No,No,No
WICKET-2530,1.2.6,No,No,No,No,No,No
WICKET-2530,1.3.0-beta1,No,No,No,No,No,No
WICKET-2530,1.3.0-beta2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.3.0-beta3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.3.0-beta4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.3.0-rc1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.3.0-rc2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.3.0-final,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.3.1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.3.2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.2.7,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.3.3,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.4-M1,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.4-M2,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.3.4,Yes,Yes,Yes,Yes,Yes,No
WICKET-2530,1.4-M3,Yes,Yes,Yes,Yes,Yes,No
