Bug ID,Version Name,Days From Version to FV,LOC touched from Version to FV,(i -FV)/(OV-FV),SZZ0,SZZ25,SZZ50,SZZ75,SZZ100,SZZB,Actual
WICKET-3244,1.4-RC1,758,525,24.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.5,784,525,25.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4-M3,880,566,26.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.4,898,566,27.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4-M2,922,622,28.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4-M1,953,622,29.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.3,979,644,30.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.2.7,993,644,31.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.2,1003,644,32.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.1,1040,644,33.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.0-final,1074,644,34.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.0-rc2,1094,644,35.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.0-rc1,1126,644,36.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.0-beta4,1158,644,37.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.0-beta3,1201,644,38.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.0-beta2,1265,644,39.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.0-beta1,1319,644,40.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.2.6,1329,644,41.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.2.5,1401,644,42.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.2.4,1448,644,43.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.2.3,1502,644,44.0,No,No,No,Yes,Yes,No,No
WICKET-3244,1.2.2,1567,644,45.0,No,No,No,Yes,Yes,No,No
WICKET-4575,6.0.0-beta3,0,0,0.0,No,No,No,No,No,No,No
WICKET-4575,6.0.0-beta2,30,258,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,1.5.6,62,260,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,6.0.0-beta1,94,271,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,1.5.5,111,271,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,1.5.4,170,281,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,1.5.3,232,445,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,1.5.2,260,445,7.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,1.4.19,261,445,8.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,1.5.1,282,445,9.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,1.5.0,295,479,10.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4575,1.5-RC7,309,479,11.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-RC6,310,479,12.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.18,325,479,13.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-RC5.1,374,485,14.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-RC5,378,485,15.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-RC4,418,485,16.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-RC3,458,485,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-RC2,493,485,18.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-RC1,524,485,19.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.15,553,485,20.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.14,579,485,21.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-M3,602,485,22.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.13,604,485,23.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-M2.1,655,485,24.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.11,663,485,25.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.5-M1,691,485,26.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.10,692,485,27.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.9,768,485,28.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.8,796,485,29.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.7,848,485,30.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.6,884,485,31.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.5,925,485,32.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.4,934,485,33.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.3,984,485,34.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.2,1005,485,35.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.1,1048,485,36.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4.0,1078,485,37.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4-RC7,1084,485,38.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4-RC6,1095,485,39.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4-RC5,1117,485,40.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4-RC4,1144,485,41.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.6,1152,485,42.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4-RC2,1238,485,43.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4-RC1,1323,485,44.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.5,1349,485,45.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4-M3,1445,485,46.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.4,1463,485,47.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4-M2,1487,485,48.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.4-M1,1518,485,49.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.3,1544,485,50.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.2.7,1558,485,51.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.2,1568,485,52.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.1,1605,485,53.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.0-final,1639,485,54.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.0-rc2,1659,485,55.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.0-rc1,1691,485,56.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.0-beta4,1723,485,57.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.0-beta3,1766,485,58.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4575,1.3.0-beta2,1830,485,59.0,No,No,Yes,Yes,Yes,No,No
WICKET-4575,1.3.0-beta1,1884,485,60.0,No,No,No,Yes,Yes,No,No
WICKET-4575,1.2.6,1894,485,61.0,No,No,No,Yes,Yes,No,No
WICKET-4575,1.2.5,1966,485,62.0,No,No,No,No,No,No,No
WICKET-4575,1.2.4,2013,485,63.0,No,No,No,No,No,No,No
WICKET-4575,1.2.3,2067,485,64.0,No,No,No,No,No,No,No
WICKET-4575,1.2.2,2132,485,65.0,No,No,No,No,No,No,No
WICKET-4572,6.0.0-beta3,0,0,0.0,No,No,No,No,No,No,No
WICKET-4572,6.0.0-beta2,1,137,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4572,1.5.6,33,220,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4572,6.0.0-beta1,65,233,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.5.5,82,233,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.5.4,141,233,5.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.5.3,203,246,6.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.5.2,231,275,7.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.4.19,232,275,8.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.5.1,253,275,9.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.5.0,266,275,10.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.5-RC7,280,275,11.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.5-RC6,281,275,12.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.4.18,296,275,13.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4572,1.5-RC5.1,345,692,14.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.5-RC5,349,692,15.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.5-RC4,389,782,16.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.5-RC3,429,785,17.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.5-RC2,464,789,18.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.5-RC1,495,789,19.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.4.15,524,791,20.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.4.14,550,876,21.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.5-M3,573,876,22.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.4.13,575,876,23.0,No,No,Yes,Yes,Yes,No,No
WICKET-4572,1.5-M2.1,626,876,24.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.11,634,876,25.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.5-M1,662,876,26.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.10,663,876,27.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.9,739,876,28.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.8,767,876,29.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.7,819,876,30.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.6,855,876,31.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.5,896,876,32.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.4,905,876,33.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.3,955,876,34.0,No,No,No,Yes,Yes,No,No
WICKET-4572,1.4.2,976,876,35.0,No,No,No,No,No,No,No
WICKET-4572,1.4.1,1019,876,36.0,No,No,No,No,No,No,No
WICKET-4572,1.4.0,1049,876,37.0,No,No,No,No,No,No,No
WICKET-4572,1.4-RC7,1055,876,38.0,No,No,No,No,No,No,No
WICKET-4572,1.4-RC6,1066,876,39.0,No,No,No,No,No,No,No
WICKET-4572,1.4-RC5,1088,876,40.0,No,No,No,No,No,No,No
WICKET-4572,1.4-RC4,1115,876,41.0,No,No,No,No,No,No,No
WICKET-4572,1.3.6,1123,876,42.0,No,No,No,No,No,No,No
WICKET-4572,1.4-RC2,1209,876,43.0,No,No,No,No,No,No,No
WICKET-4572,1.4-RC1,1294,876,44.0,No,No,No,No,No,No,No
WICKET-4572,1.3.5,1320,876,45.0,No,No,No,No,No,No,No
WICKET-4572,1.4-M3,1416,876,46.0,No,No,No,No,No,No,No
WICKET-4572,1.3.4,1434,876,47.0,No,No,No,No,No,No,No
WICKET-4572,1.4-M2,1458,876,48.0,No,No,No,No,No,No,No
WICKET-4572,1.4-M1,1489,876,49.0,No,No,No,No,No,No,No
WICKET-4572,1.3.3,1515,876,50.0,No,No,No,No,No,No,No
WICKET-4572,1.2.7,1529,876,51.0,No,No,No,No,No,No,No
WICKET-4572,1.3.2,1539,876,52.0,No,No,No,No,No,No,No
WICKET-4572,1.3.1,1576,876,53.0,No,No,No,No,No,No,No
WICKET-4572,1.3.0-final,1610,876,54.0,No,No,No,No,No,No,No
WICKET-4572,1.3.0-rc2,1630,876,55.0,No,No,No,No,No,No,No
WICKET-4572,1.3.0-rc1,1662,876,56.0,No,No,No,No,No,No,No
WICKET-4572,1.3.0-beta4,1694,876,57.0,No,No,No,No,No,No,No
WICKET-4572,1.3.0-beta3,1737,876,58.0,No,No,No,No,No,No,No
WICKET-4572,1.3.0-beta2,1801,876,59.0,No,No,No,No,No,No,No
WICKET-4572,1.3.0-beta1,1855,876,60.0,No,No,No,No,No,No,No
WICKET-4572,1.2.6,1865,876,61.0,No,No,No,No,No,No,No
WICKET-4572,1.2.5,1937,876,62.0,No,No,No,No,No,No,No
WICKET-4572,1.2.4,1984,876,63.0,No,No,No,No,No,No,No
WICKET-4572,1.2.3,2038,876,64.0,No,No,No,No,No,No,No
WICKET-4572,1.2.2,2103,876,65.0,No,No,No,No,No,No,No
WICKET-4578,6.0.0-beta3,0,0,0.0,No,No,No,No,No,No,No
WICKET-4578,6.0.0-beta2,5,57,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4578,1.5.6,37,64,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-4578,6.0.0-beta1,69,192,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5.5,86,204,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5.4,145,588,5.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5.3,207,968,6.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5.2,235,1007,7.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.19,236,1007,8.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5.1,257,1014,9.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5.0,270,1048,10.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-RC7,284,1079,11.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-RC6,285,1089,12.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.18,300,1151,13.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-RC5.1,349,1261,14.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-RC5,353,1261,15.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-RC4,393,1313,16.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-RC3,433,1456,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-RC2,468,1480,18.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-RC1,499,1509,19.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.15,528,1700,20.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.14,554,1700,21.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-M3,577,1700,22.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.13,579,1700,23.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-M2.1,630,1700,24.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.11,638,1700,25.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.5-M1,666,1700,26.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.10,667,1700,27.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.9,743,1700,28.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.8,771,1700,29.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.7,823,1700,30.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.6,859,1700,31.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.5,900,1700,32.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.4,909,1700,33.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.3,959,1700,34.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.2,980,1700,35.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.1,1023,1700,36.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4.0,1053,1700,37.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4-RC7,1059,1700,38.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4-RC6,1070,1700,39.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4-RC5,1092,1700,40.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4-RC4,1119,1700,41.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.3.6,1127,1700,42.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4-RC2,1213,1700,43.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4-RC1,1298,1700,44.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.3.5,1324,1700,45.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4-M3,1420,1700,46.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.3.4,1438,1700,47.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4-M2,1462,1700,48.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.4-M1,1493,1700,49.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.3.3,1519,1700,50.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.2.7,1533,1700,51.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4578,1.3.2,1543,1700,52.0,Yes,Yes,Yes,Yes,Yes,Yes,No
