Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
QPIDJMS-218,6,0.6.0,388,1680,No
QPIDJMS-218,7,0.7.0,318,982,No
QPIDJMS-218,8,0.8.0,258,982,No
QPIDJMS-218,9,0.9.0,206,817,No
QPIDJMS-218,10,0.10.0,126,430,No
QPIDJMS-218,11,0.11.0,56,367,No
QPIDJMS-218,12,0.11.1,31,130,Yes
QPIDJMS-34,1,0.1.0,12,0,Yes
QPIDJMS-256,1,0.1.0,671,5906,No
QPIDJMS-256,2,0.2.0,613,5839,No
QPIDJMS-256,3,0.3.0,584,5711,No
QPIDJMS-256,4,0.4.0,518,5601,No
QPIDJMS-256,5,0.5.0,506,5110,No
QPIDJMS-256,6,0.6.0,464,3588,No
QPIDJMS-256,7,0.7.0,394,1516,No
QPIDJMS-256,8,0.8.0,334,1516,No
QPIDJMS-256,9,0.9.0,282,1109,No
QPIDJMS-256,10,0.10.0,202,809,No
QPIDJMS-256,11,0.11.0,132,751,No
QPIDJMS-256,12,0.11.1,107,478,Yes
QPIDJMS-136,1,0.1.0,225,488,No
QPIDJMS-136,2,0.2.0,167,369,No
QPIDJMS-136,3,0.3.0,138,314,No
QPIDJMS-136,4,0.4.0,72,222,No
QPIDJMS-136,5,0.5.0,60,157,No
QPIDJMS-136,6,0.6.0,18,24,Yes
QPIDJMS-257,1,0.1.0,671,1284,No
QPIDJMS-257,2,0.2.0,613,1261,No
QPIDJMS-257,3,0.3.0,584,1227,No
QPIDJMS-257,4,0.4.0,518,1155,No
QPIDJMS-257,5,0.5.0,506,1153,No
QPIDJMS-257,6,0.6.0,464,657,No
QPIDJMS-257,7,0.7.0,394,604,No
QPIDJMS-257,8,0.8.0,334,604,No
QPIDJMS-257,9,0.9.0,282,489,No
QPIDJMS-257,10,0.10.0,202,392,No
QPIDJMS-257,11,0.11.0,132,345,No
QPIDJMS-257,12,0.11.1,107,207,Yes
QPIDJMS-412,1,0.1.0,1261,10308,No
QPIDJMS-412,2,0.2.0,1203,10040,No
QPIDJMS-412,3,0.3.0,1174,9768,No
QPIDJMS-412,4,0.4.0,1108,9072,No
QPIDJMS-412,5,0.5.0,1096,8669,No
QPIDJMS-412,6,0.6.0,1054,7664,No
QPIDJMS-412,7,0.7.0,984,7079,No
QPIDJMS-412,8,0.8.0,924,7076,No
QPIDJMS-412,9,0.9.0,872,6315,No
QPIDJMS-412,10,0.10.0,792,6194,No
QPIDJMS-412,11,0.11.0,722,6125,No
QPIDJMS-412,12,0.11.1,697,5883,No
QPIDJMS-412,13,0.20.0,589,4997,No
QPIDJMS-412,14,0.21.0,535,4830,No
QPIDJMS-412,15,0.22.0,498,4746,No
QPIDJMS-412,16,0.23.0,473,4741,No
QPIDJMS-412,17,0.24.0,388,3633,No
QPIDJMS-412,18,0.25.0,344,3522,No
QPIDJMS-412,19,0.26.0,329,3473,No
QPIDJMS-412,20,0.27.0,299,3309,No
QPIDJMS-412,21,0.28.0,260,3294,No
